Hora,Nombre completo del usuario,Usuario afectado,Contexto del evento,Componente,Nombre evento,Descripción
"16 junio 2025, 4:13:07 PM",,1665,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227061' for the user with id '1665' for the grade item with id '2375'.
"16 junio 2025, 4:13:07 PM",,1665,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227059' for the user with id '1665' for the grade item with id '2376'.
"16 junio 2025, 4:13:07 PM",,1665,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227060' for the user with id '1665' for the grade item with id '2377'.
"16 junio 2025, 4:13:07 PM",1071,1665,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '227488' for the user with id '1665' for the grade item with id '2044'.
"16 junio 2025, 4:09:07 PM",1071,1665,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1665' for the assignment with course module id '3454'.
"16 junio 2025, 4:09:06 PM",,1664,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228576' for the user with id '1664' for the grade item with id '2042'.
"16 junio 2025, 4:09:06 PM",,1664,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228572' for the user with id '1664' for the grade item with id '2375'.
"16 junio 2025, 4:09:06 PM",,1664,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228570' for the user with id '1664' for the grade item with id '2376'.
"16 junio 2025, 4:09:06 PM",,1664,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228567' for the user with id '1664' for the grade item with id '2377'.
"16 junio 2025, 4:09:06 PM",1071,1664,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '228566' for the user with id '1664' for the grade item with id '2044'.
"16 junio 2025, 4:05:10 PM",1071,1664,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1664' for the assignment with course module id '3454'.
"16 junio 2025, 4:05:10 PM",,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227757' for the user with id '1663' for the grade item with id '2042'.
"16 junio 2025, 4:05:10 PM",,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227753' for the user with id '1663' for the grade item with id '2375'.
"16 junio 2025, 4:05:10 PM",,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227751' for the user with id '1663' for the grade item with id '2376'.
"16 junio 2025, 4:05:10 PM",,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227748' for the user with id '1663' for the grade item with id '2377'.
"16 junio 2025, 4:05:10 PM",1071,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '227747' for the user with id '1663' for the grade item with id '2044'.
"16 junio 2025, 3:59:05 PM",1071,1663,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1663' for the assignment with course module id '3454'.
"16 junio 2025, 3:59:04 PM",,1662,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215839' for the user with id '1662' for the grade item with id '2377'.
"16 junio 2025, 3:59:04 PM",1071,1662,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '216038' for the user with id '1662' for the grade item with id '2044'.
"16 junio 2025, 3:51:35 PM",1071,1662,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1662' for the assignment with course module id '3454'.
"16 junio 2025, 3:51:22 PM",1071,1661,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1661' for the assignment with course module id '3454'.
"16 junio 2025, 3:51:21 PM",,1661,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '226977' for the user with id '1661' for the grade item with id '2042'.
"16 junio 2025, 3:51:21 PM",,1661,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '226973' for the user with id '1661' for the grade item with id '2375'.
"16 junio 2025, 3:51:21 PM",,1661,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '226971' for the user with id '1661' for the grade item with id '2376'.
"16 junio 2025, 3:51:21 PM",,1661,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '226968' for the user with id '1661' for the grade item with id '2377'.
"16 junio 2025, 3:51:21 PM",1071,1661,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '226967' for the user with id '1661' for the grade item with id '2044'.
"16 junio 2025, 3:50:38 PM",1071,1661,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1661' for the assignment with course module id '3454'.
"16 junio 2025, 11:41:26 AM",,1193,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227770' for the user with id '1193' for the grade item with id '2042'.
"16 junio 2025, 11:41:26 AM",,1193,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227766' for the user with id '1193' for the grade item with id '2375'.
"16 junio 2025, 11:41:26 AM",,1193,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227764' for the user with id '1193' for the grade item with id '2376'.
"16 junio 2025, 11:41:26 AM",,1193,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227761' for the user with id '1193' for the grade item with id '2378'.
"16 junio 2025, 11:41:26 AM",1193,1193,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1193' updated the grade with id '227762' for the user with id '1193' for the grade item with id '2047'.
"16 junio 2025, 9:52:01 AM",1071,1657,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1657' for the assignment with course module id '3454'.
"16 junio 2025, 8:17:26 AM",1665,1665,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1665' updated the grade with id '227057' for the user with id '1665' for the grade item with id '2047'.
"16 junio 2025, 7:29:33 AM",,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227757' for the user with id '1663' for the grade item with id '2042'.
"16 junio 2025, 7:29:33 AM",,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227753' for the user with id '1663' for the grade item with id '2375'.
"16 junio 2025, 7:29:33 AM",,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227751' for the user with id '1663' for the grade item with id '2376'.
"16 junio 2025, 7:29:33 AM",,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227752' for the user with id '1663' for the grade item with id '2378'.
"16 junio 2025, 7:29:33 AM",1663,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1663' updated the grade with id '227805' for the user with id '1663' for the grade item with id '2049'.
"16 junio 2025, 7:25:26 AM",,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227757' for the user with id '1663' for the grade item with id '2042'.
"16 junio 2025, 7:25:26 AM",,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227753' for the user with id '1663' for the grade item with id '2375'.
"16 junio 2025, 7:25:26 AM",,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227751' for the user with id '1663' for the grade item with id '2376'.
"16 junio 2025, 7:25:26 AM",,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227752' for the user with id '1663' for the grade item with id '2378'.
"16 junio 2025, 7:25:26 AM",1663,1663,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1663' updated the grade with id '227804' for the user with id '1663' for the grade item with id '2047'.
"16 junio 2025, 7:11:24 AM",,1675,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215758' for the user with id '1675' for the grade item with id '2042'.
"16 junio 2025, 7:11:24 AM",,1675,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215754' for the user with id '1675' for the grade item with id '2375'.
"16 junio 2025, 7:11:24 AM",,1675,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215752' for the user with id '1675' for the grade item with id '2376'.
"16 junio 2025, 7:11:24 AM",,1675,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215749' for the user with id '1675' for the grade item with id '2378'.
"16 junio 2025, 7:11:24 AM",1675,1675,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1675' updated the grade with id '215751' for the user with id '1675' for the grade item with id '2049'.
"13 junio 2025, 5:58:59 PM",1676,1676,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1676' updated the grade with id '227031' for the user with id '1676' for the grade item with id '2047'.
"13 junio 2025, 4:59:21 PM",,1667,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227151' for the user with id '1667' for the grade item with id '2042'.
"13 junio 2025, 4:59:21 PM",,1667,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227147' for the user with id '1667' for the grade item with id '2375'.
"13 junio 2025, 4:59:21 PM",,1667,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227145' for the user with id '1667' for the grade item with id '2376'.
"13 junio 2025, 4:59:21 PM",,1667,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227146' for the user with id '1667' for the grade item with id '2378'.
"13 junio 2025, 4:59:21 PM",1667,1667,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1667' updated the grade with id '227155' for the user with id '1667' for the grade item with id '2047'.
"13 junio 2025, 1:12:26 PM",,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215736' for the user with id '1694' for the grade item with id '2042'.
"13 junio 2025, 1:12:26 PM",,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215732' for the user with id '1694' for the grade item with id '2375'.
"13 junio 2025, 1:12:26 PM",,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215730' for the user with id '1694' for the grade item with id '2376'.
"13 junio 2025, 1:12:26 PM",,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215731' for the user with id '1694' for the grade item with id '2378'.
"13 junio 2025, 1:12:26 PM",1694,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1694' updated the grade with id '216042' for the user with id '1694' for the grade item with id '2047'.
"13 junio 2025, 10:31:23 AM",,1675,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215758' for the user with id '1675' for the grade item with id '2042'.
"13 junio 2025, 10:31:23 AM",,1675,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215754' for the user with id '1675' for the grade item with id '2375'.
"13 junio 2025, 10:31:23 AM",,1675,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215752' for the user with id '1675' for the grade item with id '2376'.
"13 junio 2025, 10:31:23 AM",,1675,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215749' for the user with id '1675' for the grade item with id '2378'.
"13 junio 2025, 10:31:23 AM",1675,1675,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1675' updated the grade with id '215750' for the user with id '1675' for the grade item with id '2047'.
"13 junio 2025, 9:09:42 AM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227263' for the user with id '1684' for the grade item with id '2042'.
"13 junio 2025, 9:09:42 AM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227259' for the user with id '1684' for the grade item with id '2375'.
"13 junio 2025, 9:09:42 AM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227257' for the user with id '1684' for the grade item with id '2376'.
"13 junio 2025, 9:09:42 AM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227258' for the user with id '1684' for the grade item with id '2378'.
"13 junio 2025, 9:09:42 AM",1684,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1684' updated the grade with id '227267' for the user with id '1684' for the grade item with id '2047'.
"13 junio 2025, 8:40:35 AM",1071,1662,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1662' for the assignment with course module id '3454'.
"13 junio 2025, 8:29:34 AM",1071,1661,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1661' for the assignment with course module id '3454'.
"13 junio 2025, 8:29:33 AM",,1660,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227119' for the user with id '1660' for the grade item with id '2042'.
"13 junio 2025, 8:29:33 AM",,1660,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227115' for the user with id '1660' for the grade item with id '2375'.
"13 junio 2025, 8:29:33 AM",,1660,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227113' for the user with id '1660' for the grade item with id '2376'.
"13 junio 2025, 8:29:33 AM",,1660,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227110' for the user with id '1660' for the grade item with id '2377'.
"13 junio 2025, 8:29:33 AM",1071,1660,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '227109' for the user with id '1660' for the grade item with id '2044'.
"13 junio 2025, 8:26:39 AM",1071,1660,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1660' for the assignment with course module id '3454'.
"13 junio 2025, 8:26:38 AM",,1659,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227138' for the user with id '1659' for the grade item with id '2042'.
"13 junio 2025, 8:26:38 AM",,1659,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227134' for the user with id '1659' for the grade item with id '2375'.
"13 junio 2025, 8:26:38 AM",,1659,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227132' for the user with id '1659' for the grade item with id '2376'.
"13 junio 2025, 8:26:38 AM",,1659,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227129' for the user with id '1659' for the grade item with id '2377'.
"13 junio 2025, 8:26:38 AM",1071,1659,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '227128' for the user with id '1659' for the grade item with id '2044'.
"13 junio 2025, 8:10:34 AM",1071,1659,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1659' for the assignment with course module id '3454'.
"13 junio 2025, 8:10:33 AM",,1657,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228207' for the user with id '1657' for the grade item with id '2042'.
"13 junio 2025, 8:10:33 AM",,1657,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228203' for the user with id '1657' for the grade item with id '2375'.
"13 junio 2025, 8:10:33 AM",,1657,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228201' for the user with id '1657' for the grade item with id '2376'.
"13 junio 2025, 8:10:33 AM",,1657,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228198' for the user with id '1657' for the grade item with id '2377'.
"13 junio 2025, 8:10:33 AM",1071,1657,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '228197' for the user with id '1657' for the grade item with id '2044'.
"13 junio 2025, 8:05:00 AM",1071,1657,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1657' for the assignment with course module id '3454'.
"13 junio 2025, 8:04:59 AM",,1653,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '212965' for the user with id '1653' for the grade item with id '2042'.
"13 junio 2025, 8:04:59 AM",,1653,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215200' for the user with id '1653' for the grade item with id '2375'.
"13 junio 2025, 8:04:59 AM",,1653,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215201' for the user with id '1653' for the grade item with id '2376'.
"13 junio 2025, 8:04:59 AM",,1653,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215202' for the user with id '1653' for the grade item with id '2377'.
"13 junio 2025, 8:04:59 AM",1071,1653,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '212966' for the user with id '1653' for the grade item with id '2044'.
"13 junio 2025, 7:51:40 AM",1071,1653,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1653' for the assignment with course module id '3454'.
"13 junio 2025, 7:51:39 AM",,1527,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227741' for the user with id '1527' for the grade item with id '2042'.
"13 junio 2025, 7:51:39 AM",,1527,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227737' for the user with id '1527' for the grade item with id '2375'.
"13 junio 2025, 7:51:39 AM",,1527,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227735' for the user with id '1527' for the grade item with id '2376'.
"13 junio 2025, 7:51:39 AM",,1527,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227732' for the user with id '1527' for the grade item with id '2377'.
"13 junio 2025, 7:51:39 AM",1071,1527,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '227731' for the user with id '1527' for the grade item with id '2044'.
"13 junio 2025, 7:49:45 AM",1071,1527,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1527' for the assignment with course module id '3454'.
"13 junio 2025, 7:49:44 AM",,1193,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227765' for the user with id '1193' for the grade item with id '2377'.
"13 junio 2025, 7:49:44 AM",1071,1193,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '227815' for the user with id '1193' for the grade item with id '2044'.
"13 junio 2025, 7:49:31 AM",1071,1193,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1193' for the assignment with course module id '3454'.
"13 junio 2025, 7:25:27 AM",1071,1193,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1193' for the assignment with course module id '3454'.
"13 junio 2025, 7:25:26 AM",,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227238' for the user with id '1190' for the grade item with id '2377'.
"13 junio 2025, 7:25:26 AM",1071,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '227237' for the user with id '1190' for the grade item with id '2044'.
"13 junio 2025, 7:22:07 AM",1071,1190,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1190' for the assignment with course module id '3454'.
"13 junio 2025, 7:22:06 AM",,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215685' for the user with id '1118' for the grade item with id '2042'.
"13 junio 2025, 7:22:06 AM",,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215681' for the user with id '1118' for the grade item with id '2375'.
"13 junio 2025, 7:22:06 AM",,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215679' for the user with id '1118' for the grade item with id '2376'.
"13 junio 2025, 7:22:06 AM",,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215680' for the user with id '1118' for the grade item with id '2377'.
"13 junio 2025, 7:22:06 AM",1071,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '216035' for the user with id '1118' for the grade item with id '2044'.
"13 junio 2025, 7:20:28 AM",1071,1118,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1118' for the assignment with course module id '3454'.
"13 junio 2025, 7:20:27 AM",,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215685' for the user with id '1118' for the grade item with id '2042'.
"13 junio 2025, 7:20:27 AM",,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215681' for the user with id '1118' for the grade item with id '2375'.
"13 junio 2025, 7:20:27 AM",,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215679' for the user with id '1118' for the grade item with id '2376'.
"13 junio 2025, 7:20:27 AM",,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215680' for the user with id '1118' for the grade item with id '2377'.
"13 junio 2025, 7:20:27 AM",1071,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '216035' for the user with id '1118' for the grade item with id '2044'.
"13 junio 2025, 7:20:01 AM",1071,1118,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1118' for the assignment with course module id '3454'.
"13 junio 2025, 7:20:00 AM",,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215685' for the user with id '1118' for the grade item with id '2042'.
"13 junio 2025, 7:20:00 AM",,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215681' for the user with id '1118' for the grade item with id '2375'.
"13 junio 2025, 7:20:00 AM",,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215679' for the user with id '1118' for the grade item with id '2376'.
"13 junio 2025, 7:20:00 AM",,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215680' for the user with id '1118' for the grade item with id '2377'.
"13 junio 2025, 7:20:00 AM",1071,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '216035' for the user with id '1118' for the grade item with id '2044'.
"13 junio 2025, 7:04:15 AM",1071,1118,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1118' for the assignment with course module id '3454'.
"12 junio 2025, 4:25:37 PM",1662,1662,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1662' updated the grade with id '215836' for the user with id '1662' for the grade item with id '2047'.
"12 junio 2025, 10:54:46 AM",,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215771' for the user with id '1674' for the grade item with id '2042'.
